شناسه,نوع,"شناسه محصول","GTIN UPC، EAN یا ISBN",نام,"منتشر شده","ویژه است؟","قابلیت نمایش در کاتالوگ","توضیح کوتاه",توضیحات,"تاریخ شروع حراجی","تاریخ پایان حراجی","وضعیت مالیات","کلاس مالیاتی","در انبار؟",انبار,"میزان کمبود در انبار","پیش خرید فعال است؟","فروش به صورت تکی؟","وزن (کیلوگرم)","درازا (سانتیمتر)","پهنا (سانتیمتر)","بلندا (سانتیمتر)","اجازه ارسال نقد و بررسی کاربر امکان پذیر است؟","یادداشت خرید","قیمت فروش فوق‌العاده","قیمت اصلی",دسته‌ها,برچسب‌ها,"کلاس ارسال",تصاویر,"محدودیت دانلود","انقضای دانلود (روز)",مادر,"محصولات گروهی","بیش فروش ها","فروش مکمل","لینک خارجی","متن دکمه","موقعیت قرارگیری",برندها,"نام ویژگی 1","مقدار ویژگی 1","ویژگی 1 قابل مشاهده است","ویژگی سراسری 1","ویژگی پیشفرض 1","نام ویژگی 2","مقدار ویژگی 2","ویژگی 2 قابل مشاهده است","ویژگی سراسری 2","ویژگی پیشفرض 2","نام ویژگی 3","مقدار ویژگی 3","ویژگی 3 قابل مشاهده است","ویژگی سراسری 3","نام ویژگی 4","مقدار ویژگی 4","ویژگی 4 قابل مشاهده است","ویژگی سراسری 4","نام ویژگی 5","مقدار ویژگی 5","ویژگی 5 قابل مشاهده است","ویژگی سراسری 5","نام ویژگی 6","مقدار ویژگی 6","ویژگی 6 قابل مشاهده است","ویژگی سراسری 6"
11970,variation,SKU_00031,,"بولگاری تایگار | Bvlgari Tygar",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2633000,,,,,,,SKU_00018,,,,,,13,,حجم,"30 میل",,0,,"غلظت عطر","اکسترا پرفیوم",,0,,,,,
11971,variation,SKU_00032,,"بولگاری تایگار | Bvlgari Tygar",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6618000,,,,,,,SKU_00018,,,,,,13,,حجم,"100 میل",,0,,"غلظت عطر","اکسترا پرفیوم",,0,,,,,
11972,variation,SKU_00033,,"بولگاری تایگار | Bvlgari Tygar",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1169000,,,,,,,SKU_00018,,,,,,14,,حجم,"10 میل",,0,,"غلظت عطر","اکسترا پرفیوم",,0,,,,,
11973,variation,SKU_00034,,"بولگاری تایگار | Bvlgari Tygar",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4096000,,,,,,,SKU_00018,,,,,,14,,حجم,"50 میل",,0,,"غلظت عطر","اکسترا پرفیوم",,0,,,,,
11988,variable,SKU_00035,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,"<ul>\n 	<li>رایحه: تلخ<span class=""jet-listing-dynamic-terms__delimiter"">,</span> چهارفصل</li>\n 	<li><span class=""jet-listing-dynamic-terms__prefix"">فصل:  بهار<span class=""jet-listing-dynamic-terms__delimiter"">,</span> پاییز<span class=""jet-listing-dynamic-terms__delimiter"">,</span> تابستان<span class=""jet-listing-dynamic-terms__delimiter"">,</span> زمستان</span></li>\n 	<li>ماندگاری: 7 ساعت (ادکلن)</li>\n 	<li>پخش بو (خط بو): قوی</li>\n 	<li>برند: CREED</li>\n</ul>","<p>چارت آکوردها </p>				\n				citrus - مرکبات\n				Warm Spice - ادویه گرم\n				Aromatic - آروماتیک\n				Woody - چوبی\n				Soft Spice - ادویه ملایم\n				Fresh Spicy - ادویه تازه\n				Patchouli - پچولی\n				Cinnamon - دارچین\n				Cinnamon - Earthy - خاکی\n				Fruity - میوه ای\n					<h2>مشخصات عطر </h2>				\n							<ul>\n							<li>\n										ماندگاری : 7 ساعت \n									</li>\n						</ul>\n							<ul>\n							<li>\n							<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" width=""512"" height=""512"" x=""0"" y=""0"" viewBox=""0 0 60 60"" style=""enable-background:new 0 0 512 512"" xml:space=""preserve""><g><path d=""M40.33 42.37c-.34 0-.66-.17-.85-.47-.29-.47-.14-1.09.33-1.38 1.53-.94 2.39-2.12 2.63-3.59.59-3.64-2.83-7.81-2.87-7.85a1.001 1.001 0 1 1 1.54-1.28c.17.2 4.05 4.9 3.31 9.45-.33 2.05-1.53 3.73-3.55 4.98-.18.09-.36.14-.54.14zM37.95 38.53c-.26 0-.53-.1-.73-.31-4.57-4.82-9.42-1.67-9.62-1.54-.46.3-1.08.18-1.39-.27a.986.986 0 0 1 .27-1.38c.06-.04 6.43-4.25 12.19 1.82.38.4.36 1.03-.04 1.41a.96.96 0 0 1-.68.27z"" fill=""#8e1eff"" opacity=""1"" data-original=""#000000""></path><path d=""M33.76 47.64a1 1 0 0 1-1-.99c-.02-1.99-.46-3.39-1.31-4.18-.66-.61-1.59-.87-2.83-.8-6.33.38-8.96-2.25-9.97-3.84-1.27-2.03-1.39-4.61-.29-6.59C24.91 19.48 31.53 5.71 31.6 5.57c.24-.5.84-.71 1.33-.47.5.24.71.84.47 1.33-.07.14-6.71 13.97-13.29 25.78-.61 1.1-.78 2.94.23 4.55 1.33 2.11 4.22 3.14 8.15 2.91 1.8-.11 3.25.34 4.31 1.33 1.26 1.17 1.91 3.06 1.94 5.62a.997.997 0 0 1-.99 1.01c.02.01.01.01.01.01zM19.98 52.52c-.26 0-.52-.1-.71-.3a.987.987 0 0 1 .01-1.41l4.97-4.93a.987.987 0 0 1 1.41.01c.39.39.39 1.03-.01 1.41l-4.97 4.93c-.19.19-.45.29-.7.29zM16.5 48.49c-.36 0-.7-.19-.88-.52-.26-.49-.08-1.09.4-1.36l6.07-3.28c.49-.26 1.09-.08 1.36.4.26.49.08 1.09-.4 1.36l-6.07 3.28c-.15.08-.32.12-.48.12zM26.88 55c-.06 0-.12 0-.17-.02a1 1 0 0 1-.81-1.16l1.14-6.51a1 1 0 1 1 1.97.35l-1.14 6.51c-.09.49-.51.83-.99.83z"" fill=""#8e1eff"" opacity=""1"" data-original=""#000000""></path></g></svg>						\n										پخش بو  : قوی \n									</li>\n						</ul>\n					<h2>تایم روز </h2>				\n				 روز \n				شب\n					<h2>فصل ها </h2>				\n				بهار 			\n				تابستان			\n				پاییز			\n				زمستان 			\n					<p>پروفایل عطری</p>				\n		<table><tbody><tr><td><p><b>نام عطر:</b></p></td><td><p>Creed Absolu Aventus کرید اونتوس ابسولو</p></td></tr><tr><td><p><b>برند:</b></p></td><td>CREED – کرید</td></tr><tr><td><p style=""text-align: right;""><b>جنسیت:</b></p></td><td><table><tbody><tr><td><p style=""text-align: right;"">آقایان</p></td></tr></tbody></table></td></tr><tr><td><p><b>رایحه:</b></p></td><td><p>تلخ, چهارفصل</p></td></tr><tr><td><p><b>گروه بویایی:     </b></p></td><td><p>مرکباتی آروماتیک</p></td></tr><tr><td><p><b>موقعیت:</b></p></td><td><p>مهمانی رسمی</p></td></tr><tr><td><p><b>فصل:</b></p></td><td><p>بهار, تابستان, پاییز, زمستان</p></td></tr><tr><td><p><b>نت های اولیه:</b></p></td><td>Black Currant-انگور فرنگی سیاه, Bergamot-برگاموت, Grapefruit-گریپ فروت</td></tr><tr><td><p><b>نت های میانی:        </b></p></td><td><p>Cardamom-هل, Cinnamon-دارچین, Ginger-زنجبیل, Citron-بالنگ</p></td></tr><tr><td><p><b>نت های پایه:</b></p></td><td><table><tbody><tr><td><p style=""text-align: right;"">Patchouli-نعناع هندی, Pink Pepper-فلفل صورتی, Vetiver-خس خس (علف وتیور)</p></td></tr></tbody></table></td></tr><tr><td><p style=""text-align: right;""><b>کشور مبدا:</b></p></td><td><p>فرانسه</p></td></tr><tr><td><p><b>سال عرضه:</b></p></td><td><p>2016</p></td></tr></tbody></table>		\n					<p>درباره محصول\n</p>				\n		<h3 data-start=""149"" data-end=""205"">عطر مردانه کرید ابسولو اونتوس | Creed Absolu Aventus</h3><p data-start=""207"" data-end=""418""><strong data-start=""207"" data-end=""231"">Creed Absolu Aventus</strong> عطری مردانه و لوکس است که در سال <strong data-start=""265"" data-end=""273"">۲۰۲۳</strong> معرفی شد. این عطر نسخه‌ای تازه و مدرن از Aventus کلاسیک است و ترکیبی منحصر‌به‌فرد از رایحه‌های مرکباتی، میوه‌ای، ادویه‌ای و چوبی ارائه می‌دهد.</p><h4 data-start=""420"" data-end=""436"">نت‌های عطر:</h4><ul data-start=""437"" data-end=""913""><li data-start=""437"" data-end=""603""><p data-start=""439"" data-end=""603""><strong data-start=""439"" data-end=""453"">نت آغازین:</strong> گریپ‌فروت، ترنج، فلفل صورتی، بلک‌کریست، آناناس، جوز و میخک — رایحه‌ای شاداب، ترش و کمی ادویه‌ای که حس انرژی و تازگی را در لحظات اولیه ایجاد می‌کند.</p></li><li data-start=""604"" data-end=""739""><p data-start=""606"" data-end=""739""><strong data-start=""606"" data-end=""619"">نت میانی:</strong> زنجبیل، سیترو، دارچین، هل و گل رز — ترکیبی متعادل و پیچیده از ادویه و رایحه گلی که عمق و شخصیت بیشتری به عطر می‌بخشد.</p></li><li data-start=""740"" data-end=""913""><p data-start=""742"" data-end=""913""><strong data-start=""742"" data-end=""754"">نت پایه:</strong> پاچولی، وتیور، بلوط‌موس، آمبروکسان، چوب صندل، مشک، تونکا و اورنیل — رایحه‌ای چوبی، کهربایی و ماندگار که حس لوکس، جذاب و اغواگر برای طولانی‌مدت ایجاد می‌کند.</p></li></ul><h4 data-start=""915"" data-end=""938"">ویژگی‌ها و حس کلی:</h4><ul data-start=""939"" data-end=""1301""><li data-start=""939"" data-end=""979""><p data-start=""941"" data-end=""979""><strong data-start=""941"" data-end=""955"">سبک رایحه:</strong> مدرن، پیچیده و مردانه</p></li><li data-start=""980"" data-end=""1095""><p data-start=""982"" data-end=""1095""><strong data-start=""982"" data-end=""997"">مناسب برای:</strong> استفاده رسمی و کاری، روزمره و کژوال، شبانه و مهمانی، و موقعیت‌هایی که می‌خواهید تأثیرگذار باشید</p></li><li data-start=""1096"" data-end=""1197""><p data-start=""1098"" data-end=""1197""><strong data-start=""1098"" data-end=""1113"">فصول مناسب:</strong> بهار و تابستان برای نت‌های شاداب و مرکباتی، پاییز و زمستان برای نت‌های چوبی و گرم</p></li><li data-start=""1198"" data-end=""1301""><p data-start=""1200"" data-end=""1301""><strong data-start=""1200"" data-end=""1222"">ماندگاری و پراکنش:</strong> طولانی و قابل توجه، تجربه‌ای لوکس و خاص برای هر مردی که می‌خواهد متفاوت باشد</p></li></ul><p data-start=""1303"" data-end=""1467""><strong data-start=""1303"" data-end=""1327"">Creed Absolu Aventus</strong> عطری است برای مردانی که به دنبال <strong data-start=""1361"" data-end=""1404"">رایحه‌ای خاص، با اعتمادبه‌نفس و ماندگار</strong> هستند و می‌خواهند در هر موقعیتی حس جذابیت و قدرت منتقل کنند.</p><p data-start=""1603"" data-end=""1908""><b>این عطر مردانه در حجم‌های ۱۰، ۳۰، ۵۰ و ۱۰۰ میلی‌لیتر و در غلظت‌های ادوکلن، ادوتویلت، ادوپرفیوم و اکستریت پرفیوم قابل سفارش بوده و مطابق انتخاب شما ساخته و ارسال می‌شود.</b></p>",,,taxable,,1,,,0,0,,,,,1,,,,"فصل > بهار, فصل > پاییز, فصل > تابستان, کلاسیک و مدرن > ترندها, جنسیت, موقعیت ها > رسمی و کاری, موقعیت ها > روزمره و کژوال, فصل > زمستان, موقعیت ها > شبانه و مهمانی, موقعیت ها > عطرهای تاثیرگذار, فصل, کلاسیک و مدرن, جنسیت > مردانه, موقعیت ها",,,"https://atrishaa.com/wp-content/uploads/2025/09/creed-absolu-aventus1.webp, https://atrishaa.com/wp-content/uploads/2025/09/absolu-aventus-2.webp, https://atrishaa.com/wp-content/uploads/2026/02/all-product-purble-final.png",,,,,,,,,0,Creed,حجم,"10 میل, 100 میل, 30 میل, 50 میل",1,0,"10 میل","غلظت عطر","ادکلن, ادو تویلت, اکسترا پرفیوم, پرفیوم",1,0,ادکلن,جنسیت,مردانه,1,1
11989,variation,SKU_00036,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1981000,,,,,,,SKU_00035,,,,,,1,,حجم,"50 میل",,0,,"غلظت عطر",ادکلن,,0,,,,,
11990,variation,SKU_00037,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2800000,,,,,,,SKU_00035,,,,,,2,,حجم,"100 میل",,0,,"غلظت عطر",ادکلن,,0,,,,,
11991,variation,SKU_00038,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1415000,,,,,,,SKU_00035,,,,,,3,,حجم,"30 میل",,0,,"غلظت عطر",ادکلن,,0,,,,,
11992,variation,SKU_00039,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,842000,,,,,,,SKU_00035,,,,,,4,,حجم,"10 میل",,0,,"غلظت عطر",ادکلن,,0,,,,,
11993,variation,SKU_00040,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4034000,,,,,,,SKU_00035,,,,,,5,,حجم,"100 میل",,0,,"غلظت عطر","ادو تویلت",,0,,,,,
11994,variation,SKU_00041,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3035000,,,,,,,SKU_00035,,,,,,6,,حجم,"50 میل",,0,,"غلظت عطر","ادو تویلت",,0,,,,,
11995,variation,SKU_00042,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1809000,,,,,,,SKU_00035,,,,,,7,,حجم,"30 میل",,0,,"غلظت عطر","ادو تویلت",,0,,,,,
11996,variation,SKU_00043,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,983000,,,,,,,SKU_00035,,,,,,8,,حجم,"10 میل",,0,,"غلظت عطر","ادو تویلت",,0,,,,,
11997,variation,SKU_00044,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5772000,,,,,,,SKU_00035,,,,,,9,,حجم,"100 میل",,0,,"غلظت عطر",پرفیوم,,0,,,,,
11998,variation,SKU_00045,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3490000,,,,,,,SKU_00035,,,,,,10,,حجم,"50 میل",,0,,"غلظت عطر",پرفیوم,,0,,,,,
11999,variation,SKU_00046,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2051000,,,,,,,SKU_00035,,,,,,11,,حجم,"30 میل",,0,,"غلظت عطر",پرفیوم,,0,,,,,
12000,variation,SKU_00047,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1089000,,,,,,,SKU_00035,,,,,,12,,حجم,"10 میل",,0,,"غلظت عطر",پرفیوم,,0,,,,,
12001,variation,SKU_00048,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2633000,,,,,,,SKU_00035,,,,,,13,,حجم,"30 میل",,0,,"غلظت عطر","اکسترا پرفیوم",,0,,,,,
12002,variation,SKU_00049,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6618000,,,,,,,SKU_00035,,,,,,13,,حجم,"100 میل",,0,,"غلظت عطر","اکسترا پرفیوم",,0,,,,,
12003,variation,SKU_00050,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1169000,,,,,,,SKU_00035,,,,,,15,,حجم,"10 میل",,0,,"غلظت عطر","اکسترا پرفیوم",,0,,,,,
12004,variation,SKU_00051,,"کرید اونتوس ابسولو | Creed Absolu Aventus",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4096000,,,,,,,SKU_00035,,,,,,14,,حجم,"50 میل",,0,,"غلظت عطر","اکسترا پرفیوم",,0,,,,,
12014,variable,SKU_00052,,"ساواج دیور | Sauvage Dior",1,0,visible,"<ul>\n 	<li>رایحه: تلخ, خنک</li>\n 	<li><span class=""jet-listing-dynamic-terms__prefix"">فصل:  بهار<span class=""jet-listing-dynamic-terms__delimiter"">,</span> پاییز<span class=""jet-listing-dynamic-terms__delimiter"">,</span> تابستان<span class=""jet-listing-dynamic-terms__delimiter"">,</span> زمستان</span></li>\n 	<li>ماندگاری: 7 ساعت (ادکلن)</li>\n 	<li>پخش بو (خط بو): قوی</li>\n 	<li>برند: Dior</li>\n</ul>","<p>چارت آکوردها </p>				\n				Fresh Spicy - ادویه تازه\n				Amber - امبر\n				citrus - مرکبات\n				Aromatic - آروماتیک\n				Musky - ماسکی\n					<h2>مشخصات عطر </h2>				\n							<ul>\n							<li>\n										ماندگاری : 7 ساعت \n									</li>\n						</ul>\n							<ul>\n							<li>\n							<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" width=""512"" height=""512"" x=""0"" y=""0"" viewBox=""0 0 60 60"" style=""enable-background:new 0 0 512 512"" xml:space=""preserve""><g><path d=""M40.33 42.37c-.34 0-.66-.17-.85-.47-.29-.47-.14-1.09.33-1.38 1.53-.94 2.39-2.12 2.63-3.59.59-3.64-2.83-7.81-2.87-7.85a1.001 1.001 0 1 1 1.54-1.28c.17.2 4.05 4.9 3.31 9.45-.33 2.05-1.53 3.73-3.55 4.98-.18.09-.36.14-.54.14zM37.95 38.53c-.26 0-.53-.1-.73-.31-4.57-4.82-9.42-1.67-9.62-1.54-.46.3-1.08.18-1.39-.27a.986.986 0 0 1 .27-1.38c.06-.04 6.43-4.25 12.19 1.82.38.4.36 1.03-.04 1.41a.96.96 0 0 1-.68.27z"" fill=""#8e1eff"" opacity=""1"" data-original=""#000000""></path><path d=""M33.76 47.64a1 1 0 0 1-1-.99c-.02-1.99-.46-3.39-1.31-4.18-.66-.61-1.59-.87-2.83-.8-6.33.38-8.96-2.25-9.97-3.84-1.27-2.03-1.39-4.61-.29-6.59C24.91 19.48 31.53 5.71 31.6 5.57c.24-.5.84-.71 1.33-.47.5.24.71.84.47 1.33-.07.14-6.71 13.97-13.29 25.78-.61 1.1-.78 2.94.23 4.55 1.33 2.11 4.22 3.14 8.15 2.91 1.8-.11 3.25.34 4.31 1.33 1.26 1.17 1.91 3.06 1.94 5.62a.997.997 0 0 1-.99 1.01c.02.01.01.01.01.01zM19.98 52.52c-.26 0-.52-.1-.71-.3a.987.987 0 0 1 .01-1.41l4.97-4.93a.987.987 0 0 1 1.41.01c.39.39.39 1.03-.01 1.41l-4.97 4.93c-.19.19-.45.29-.7.29zM16.5 48.49c-.36 0-.7-.19-.88-.52-.26-.49-.08-1.09.4-1.36l6.07-3.28c.49-.26 1.09-.08 1.36.4.26.49.08 1.09-.4 1.36l-6.07 3.28c-.15.08-.32.12-.48.12zM26.88 55c-.06 0-.12 0-.17-.02a1 1 0 0 1-.81-1.16l1.14-6.51a1 1 0 1 1 1.97.35l-1.14 6.51c-.09.49-.51.83-.99.83z"" fill=""#8e1eff"" opacity=""1"" data-original=""#000000""></path></g></svg>						\n										پخش بو  : قوی \n									</li>\n						</ul>\n					<h2>تایم روز </h2>				\n				 روز \n				شب\n					<h2>فصل ها </h2>				\n				بهار 			\n				تابستان			\n				پاییز			\n				زمستان 			\n					<p>پروفایل عطری</p>				\n		<table><tbody><tr><td><p><b>نام عطر:</b></p></td><td><p>Dior Sauvage  دیور ساوج (ساواج)</p></td></tr><tr><td><p><b>برند:</b></p></td><td>Dior – دیور</td></tr><tr><td><p style=""text-align: right;""><b>جنسیت:</b></p></td><td><table><tbody><tr><td><p style=""text-align: right;"">آقایان</p></td></tr></tbody></table></td></tr><tr><td><p><b>رایحه:</b></p></td><td><p> تلخ, خنک</p></td></tr><tr><td><p><b>گروه بویایی:     </b></p></td><td><p>آروماتیک فوژه</p></td></tr><tr><td><p><b>موقعیت:</b></p></td><td><p>آکادمیک, روزانه و کژوال, قرارهای دوستانه</p></td></tr><tr><td><p><b>فصل:</b></p></td><td><p>بهار, تابستان, پاییز, زمستان</p></td></tr><tr><td><p><b>نت های اولیه:</b></p></td><td>Bergamot-برگاموت, Pepper-فلفل</td></tr><tr><td><p><b>نت های میانی:        </b></p></td><td><p>Elemi resin-صمغ لامی, Lavender-اسطوخدوس, Patchouli-نعناع هندی, Pink Pepper-فلفل صورتی, Vetiver-خس خس (علف وتیور)</p></td></tr><tr><td><p><b>نت های پایه:</b></p></td><td>Ambergris-عنبر, Cedar-چوب سدر, Labdanum-لابدانیوم</td></tr><tr><td><p style=""text-align: right;""><b>کشور مبدا:</b></p></td><td><p>فرانسه</p></td></tr><tr><td><p><b>سال عرضه:</b></p></td><td><p>2015</p></td></tr></tbody></table>		\n					<p>درباره محصول\n</p>				\n		<h3 data-start=""92"" data-end=""132"">عطر مردانه دیور ساواج | Dior Sauvage</h3><p data-start=""134"" data-end=""325""><strong data-start=""134"" data-end=""150"">Dior Sauvage</strong> عطری مردانه با رایحه‌ای <strong data-start=""175"" data-end=""211"">آروماتیک-فوژه (Aromatic Fougere)</strong> است که در سال <strong data-start=""226"" data-end=""234"">۲۰۱۵</strong> معرفی شد. خالق این عطر <strong data-start=""258"" data-end=""294"">فرانسوا دماشی (François Demachy)</strong>، عطرساز داخلی دیور، می‌باشد.</p><ul data-start=""327"" data-end=""721""><li data-start=""327"" data-end=""426""><p data-start=""329"" data-end=""426""><strong data-start=""329"" data-end=""347"">نت‌های آغازین:</strong> ترنج کالابریا و فلفل — رایحه‌ای تازه و تند که حس انرژی و طراوت ایجاد می‌کند.</p></li><li data-start=""427"" data-end=""600""><p data-start=""429"" data-end=""600""><strong data-start=""429"" data-end=""446"">نت‌های میانی:</strong> فلفل سیچوان، اسطوخودوس (لاوندر)، فلفل صورتی، وتیور، پاچولی، ژرانیوم و الِمی — ترکیبی پیچیده از ادویه و گیاهان معطر که عمق و شخصیت عطر را افزایش می‌دهد.</p></li><li data-start=""601"" data-end=""721""><p data-start=""603"" data-end=""721""><strong data-start=""603"" data-end=""621"">نت‌های پایانی:</strong> آمبروکسان، چوب سرو و لبدانوم — رایحه‌ای چوبی، کهربایی و ماندگار که حس لوکس و مردانه ایجاد می‌کند.</p></li></ul><p data-start=""723"" data-end=""989"">دیور این عطر را با نام <strong data-start=""746"" data-end=""757"">Sauvage</strong> معرفی کرده است؛ نامی که از عطر کلاسیک <strong data-start=""796"" data-end=""811"">Eau Sauvage</strong> سال ۱۹۶۶ الهام گرفته شده، اما این دو در یک مجموعه قرار ندارند. الهام اصلی عطر <strong data-start=""890"" data-end=""901"">Sauvage</strong> از فضاهای باز و وحشی، آسمان آبی بالای مناظر صخره‌ای و گرمای آفتاب صحرا گرفته شده است.</p><p data-start=""991"" data-end=""1310"">فرانسوا دماشی، عطرساز دیور، این خلق را طراحی کرده است. رایحه <strong data-start=""1052"" data-end=""1063"">Sauvage</strong> همزمان تازه، خام و نجیب توصیف شده و ترکیب آن عمدتاً از مواد طبیعی با دقت انتخاب شده ساخته شده است. نت‌های آغازین ترنج کالابریا با آمبروکسان که از کهربای ارزشمند به دست آمده ترکیب می‌شوند و در ادامه مسیر چوبی و ماندگار خود را به نمایش می‌گذارند.</p><p data-start=""1312"" data-end=""1490"">عطر <strong data-start=""1316"" data-end=""1332"">Dior Sauvage</strong> در سپتامبر ۲۰۱۵ معرفی شد و توسط بازیگر مشهور <strong data-start=""1378"" data-end=""1403"">جانی دپ (Johnny Depp)</strong> تبلیغ گردید.</p><p data-start=""149"" data-end=""205""><strong>این عطر مردانه در حجم‌های ۱۰، ۳۰، ۵۰ و ۱۰۰ میلی‌لیتر و در غلظت‌های ادوکلن، ادوتویلت، ادوپرفیوم و اکستریت پرفیوم قابل سفارش بوده و مطابق انتخاب شما ساخته و ارسال می‌شود.</strong></p>",,,taxable,,1,,,0,0,,,,,1,,,,"فصل > بهار, فصل > پاییز, فصل > تابستان, کلاسیک و مدرن > ترندها, جنسیت, موقعیت ها > رسمی و کاری, موقعیت ها > روزمره و کژوال, فصل > زمستان, موقعیت ها > شبانه و مهمانی, موقعیت ها > عطرهای تاثیرگذار, فصل, کلاسیک و مدرن, جنسیت > مردانه, موقعیت ها",,,"https://atrishaa.com/wp-content/uploads/2025/09/sauvage3.webp, https://atrishaa.com/wp-content/uploads/2025/09/sauvage-2.webp, https://atrishaa.com/wp-content/uploads/2026/02/all-product-purble-final.png",,,,,,,,,0,Dior,حجم,"10 میل, 100 میل, 30 میل, 50 میل",1,0,"10 میل","غلظت عطر","ادکلن, ادو تویلت, اکسترا پرفیوم, پرفیوم",1,0,ادکلن,جنسیت,مردانه,1,1
